Ticker,Time,Bid,Ask
GOOG,02.01.2014 00:01:06.063,699.99309,700.00691
GOOG,02.01.2014 00:01:07.359,699.99308,700.00692
GOOG,02.01.2014 00:01:08.678,699.99308,700.00692
GOOG,02.01.2014 00:01:09.956,699.99306,700.00694
GOOG,02.01.2014 00:01:11.367,699.99304,700.00696
GOOG,02.01.2014 00:01:12.751,699.99306,700.00694
GOOG,02.01.2014 00:01:14.088,699.99306,700.00694
GOOG,02.01.2014 00:01:15.519,699.99307,700.00693
GOOG,02.01.2014 00:01:16.942,699.99308,700.00692
GOOG,02.01.2014 00:01:18.304,699.99306,700.00694
GOOG,02.01.2014 00:01:19.652,699.99307,700.00693
GOOG,02.01.2014 00:01:21.128,699.99312,700.00688
GOOG,02.01.2014 00:01:22.690,699.99312,700.00688
GOOG,02.01.2014 00:01:24.099,699.99313,700.00687
GOOG,02.01.2014 00:01:25.564,699.99315,700.00685
GOOG,02.01.2014 00:01:26.992,699.99313,700.00687
GOOG,02.01.2014 00:01:28.496,699.99312,700.00688
GOOG,02.01.2014 00:01:29.867,699.99309,700.00691
GOOG,02.01.2014 00:01:31.204,699.99308,700.00692
GOOG,02.01.2014 00:01:32.430,699.99309,700.00691
GOOG,02.01.2014 00:01:33.791,699.99309,700.00691
GOOG,02.01.2014 00:01:35.136,699.99309,700.00691
GOOG,02.01.2014 00:01:36.664,699.99312,700.00688
GOOG,02.01.2014 00:01:38.256,699.99311,700.00689
GOOG,02.01.2014 00:01:39.681,699.99313,700.00687
GOOG,02.01.2014 00:01:41.146,699.99313,700.00687
GOOG,02.01.2014 00:01:42.646,699.99311,700.00689
GOOG,02.01.2014 00:01:44.011,699.99313,700.00687
GOOG,02.01.2014 00:01:45.329,699.99313,700.00687
GOOG,02.01.2014 00:01:46.813,699.99313,700.00687
GOOG,02.01.2014 00:01:48.045,699.99315,700.00685
GOOG,02.01.2014 00:01:49.442,699.99314,700.00686
GOOG,02.01.2014 00:01:50.777,699.99317,700.00683
GOOG,02.01.2014 00:01:52.270,699.99320,700.00680
GOOG,02.01.2014 00:01:53.781,699.99318,700.00682
GOOG,02.01.2014 00:01:55.299,699.99317,700.00683
GOOG,02.01.2014 00:01:56.761,699.99316,700.00684
GOOG,02.01.2014 00:01:58.219,699.99318,700.00682
GOOG,02.01.2014 00:01:59.623,699.99319,700.00681
GOOG,02.01.2014 00:02:01.096,699.99319,700.00681
GOOG,02.01.2014 00:02:02.381,699.99317,700.00683
GOOG,02.01.2014 00:02:03.999,699.99319,700.00681
GOOG,02.01.2014 00:02:05.304,699.99321,700.00679
GOOG,02.01.2014 00:02:06.528,699.99320,700.00680
GOOG,02.01.2014 00:02:07.958,699.99322,700.00678
GOOG,02.01.2014 00:02:09.393,699.99323,700.00677
GOOG,02.01.2014 00:02:10.865,699.99321,700.00679
GOOG,02.01.2014 00:02:12.316,699.99321,700.00679
GOOG,02.01.2014 00:02:13.692,699.99320,700.00680
GOOG,02.01.2014 00:02:15.294,699.99319,700.00681
GOOG,02.01.2014 00:02:16.631,699.99320,700.00680
GOOG,02.01.2014 00:02:18.025,699.99319,700.00681
GOOG,02.01.2014 00:02:19.553,699.99319,700.00681
GOOG,02.01.2014 00:02:20.986,699.99319,700.00681
GOOG,02.01.2014 00:02:22.413,699.99319,700.00681
GOOG,02.01.2014 00:02:23.825,699.99320,700.00680
GOOG,02.01.2014 00:02:25.173,699.99319,700.00681
GOOG,02.01.2014 00:02:26.435,699.99319,700.00681
GOOG,02.01.2014 00:02:27.900,699.99320,700.00680
GOOG,02.01.2014 00:02:29.190,699.99322,700.00678
GOOG,02.01.2014 00:02:30.591,699.99320,700.00680
GOOG,02.01.2014 00:02:32.077,699.99316,700.00684
GOOG,02.01.2014 00:02:33.551,699.99317,700.00683
GOOG,02.01.2014 00:02:34.851,699.99317,700.00683
GOOG,02.01.2014 00:02:36.122,699.99319,700.00681
GOOG,02.01.2014 00:02:37.451,699.99319,700.00681
GOOG,02.01.2014 00:02:38.787,699.99319,700.00681
GOOG,02.01.2014 00:02:40.151,699.99321,700.00679
GOOG,02.01.2014 00:02:41.673,699.99320,700.00680
GOOG,02.01.2014 00:02:43.242,699.99318,700.00682
GOOG,02.01.2014 00:02:44.644,699.99319,700.00681
GOOG,02.01.2014 00:02:46.150,699.99319,700.00681
GOOG,02.01.2014 00:02:47.603,699.99320,700.00680
GOOG,02.01.2014 00:02:49.044,699.99319,700.00681
GOOG,02.01.2014 00:02:50.490,699.99319,700.00681
GOOG,02.01.2014 00:02:51.860,699.99317,700.00683
GOOG,02.01.2014 00:02:53.299,699.99318,700.00682
GOOG,02.01.2014 00:02:54.793,699.99319,700.00681
GOOG,02.01.2014 00:02:56.050,699.99317,700.00683
GOOG,02.01.2014 00:02:57.282,699.99315,700.00685
GOOG,02.01.2014 00:02:58.778,699.99314,700.00686
GOOG,02.01.2014 00:03:00.229,699.99313,700.00687
GOOG,02.01.2014 00:03:01.600,699.99311,700.00689
GOOG,02.01.2014 00:03:02.963,699.99314,700.00686
GOOG,02.01.2014 00:03:04.312,699.99315,700.00685
GOOG,02.01.2014 00:03:05.777,699.99314,700.00686
GOOG,02.01.2014 00:03:06.999,699.99317,700.00683
GOOG,02.01.2014 00:03:08.437,699.99319,700.00681
GOOG,02.01.2014 00:03:09.883,699.99321,700.00679
GOOG,02.01.2014 00:03:11.156,699.99318,700.00682
GOOG,02.01.2014 00:03:12.526,699.99316,700.00684
GOOG,02.01.2014 00:03:13.700,699.99316,700.00684
GOOG,02.01.2014 00:03:14.983,699.99315,700.00685
GOOG,02.01.2014 00:03:16.314,699.99316,700.00684
GOOG,02.01.2014 00:03:17.593,699.99315,700.00685
GOOG,02.01.2014 00:03:18.835,699.99317,700.00683
GOOG,02.01.2014 00:03:20.336,699.99316,700.00684
GOOG,02.01.2014 00:03:21.858,699.99316,700.00684
GOOG,02.01.2014 00:03:23.411,699.99317,700.00683
GOOG,02.01.2014 00:03:24.892,699.99318,700.00682
GOOG,02.01.2014 00:03:26.184,699.99318,700.00682
GOOG,02.01.2014 00:03:27.605,699.99321,700.00679
GOOG,02.01.2014 00:03:29.032,699.99322,700.00678
GOOG,02.01.2014 00:03:30.493,699.99323,700.00677
GOOG,02.01.2014 00:03:31.951,699.99322,700.00678
GOOG,02.01.2014 00:03:33.368,699.99322,700.00678
GOOG,02.01.2014 00:03:34.882,699.99322,700.00678
GOOG,02.01.2014 00:03:36.179,699.99324,700.00676
GOOG,02.01.2014 00:03:37.640,699.99324,700.00676
GOOG,02.01.2014 00:03:39.169,699.99321,700.00679
GOOG,02.01.2014 00:03:40.614,699.99322,700.00678
GOOG,02.01.2014 00:03:42.069,699.99320,700.00680
GOOG,02.01.2014 00:03:43.333,699.99321,700.00679
GOOG,02.01.2014 00:03:44.451,699.99320,700.00680
GOOG,02.01.2014 00:03:46.006,699.99319,700.00681
GOOG,02.01.2014 00:03:47.240,699.99320,700.00680
GOOG,02.01.2014 00:03:48.652,699.99319,700.00681
GOOG,02.01.2014 00:03:50.197,699.99319,700.00681
GOOG,02.01.2014 00:03:51.459,699.99319,700.00681
GOOG,02.01.2014 00:03:52.819,699.99319,700.00681
GOOG,02.01.2014 00:03:54.288,699.99321,700.00679
GOOG,02.01.2014 00:03:55.728,699.99324,700.00676
GOOG,02.01.2014 00:03:57.138,699.99321,700.00679
GOOG,02.01.2014 00:03:58.553,699.99324,700.00676
GOOG,02.01.2014 00:04:00.040,699.99325,700.00675
GOOG,02.01.2014 00:04:01.574,699.99327,700.00673
GOOG,02.01.2014 00:04:02.850,699.99324,700.00676
GOOG,02.01.2014 00:04:04.248,699.99325,700.00675
GOOG,02.01.2014 00:04:05.665,699.99327,700.00673
GOOG,02.01.2014 00:04:07.087,699.99326,700.00674
GOOG,02.01.2014 00:04:08.283,699.99324,700.00676
GOOG,02.01.2014 00:04:09.617,699.99325,700.00675
GOOG,02.01.2014 00:04:10.972,699.99323,700.00677
GOOG,02.01.2014 00:04:12.390,699.99323,700.00677
GOOG,02.01.2014 00:04:13.790,699.99322,700.00678
GOOG,02.01.2014 00:04:15.272,699.99321,700.00679
GOOG,02.01.2014 00:04:16.679,699.99320,700.00680
GOOG,02.01.2014 00:04:18.110,699.99323,700.00677
GOOG,02.01.2014 00:04:19.336,699.99322,700.00678
GOOG,02.01.2014 00:04:20.746,699.99322,700.00678
GOOG,02.01.2014 00:04:22.070,699.99321,700.00679
GOOG,02.01.2014 00:04:23.436,699.99325,700.00675
GOOG,02.01.2014 00:04:24.623,699.99324,700.00676
GOOG,02.01.2014 00:04:25.934,699.99326,700.00674
GOOG,02.01.2014 00:04:27.323,699.99326,700.00674
GOOG,02.01.2014 00:04:28.845,699.99326,700.00674
GOOG,02.01.2014 00:04:30.316,699.99328,700.00672
GOOG,02.01.2014 00:04:31.842,699.99332,700.00668
GOOG,02.01.2014 00:04:33.281,699.99333,700.00667
GOOG,02.01.2014 00:04:34.655,699.99334,700.00666
GOOG,02.01.2014 00:04:36.012,699.99334,700.00666
GOOG,02.01.2014 00:04:37.578,699.99332,700.00668
GOOG,02.01.2014 00:04:39.039,699.99333,700.00667
GOOG,02.01.2014 00:04:40.470,699.99334,700.00666
GOOG,02.01.2014 00:04:41.904,699.99334,700.00666
GOOG,02.01.2014 00:04:43.354,699.99335,700.00665
GOOG,02.01.2014 00:04:44.852,699.99335,700.00665
GOOG,02.01.2014 00:04:46.233,699.99333,700.00667
GOOG,02.01.2014 00:04:47.794,699.99333,700.00667
GOOG,02.01.2014 00:04:49.175,699.99333,700.00667
GOOG,02.01.2014 00:04:50.529,699.99334,700.00666
GOOG,02.01.2014 00:04:51.862,699.99332,700.00668
GOOG,02.01.2014 00:04:53.212,699.99332,700.00668
GOOG,02.01.2014 00:04:54.446,699.99334,700.00666
GOOG,02.01.2014 00:04:55.952,699.99333,700.00667
GOOG,02.01.2014 00:04:57.366,699.99335,700.00665
GOOG,02.01.2014 00:04:58.783,699.99335,700.00665
GOOG,02.01.2014 00:05:00.186,699.99336,700.00664
GOOG,02.01.2014 00:05:01.659,699.99337,700.00663
GOOG,02.01.2014 00:05:03.034,699.99341,700.00659
GOOG,02.01.2014 00:05:04.428,699.99343,700.00657
GOOG,02.01.2014 00:05:05.846,699.99343,700.00657
GOOG,02.01.2014 00:05:07.246,699.99344,700.00656
GOOG,02.01.2014 00:05:08.499,699.99345,700.00655
GOOG,02.01.2014 00:05:09.727,699.99343,700.00657
GOOG,02.01.2014 00:05:11.155,699.99341,700.00659
GOOG,02.01.2014 00:05:12.651,699.99341,700.00659
GOOG,02.01.2014 00:05:14.043,699.99341,700.00659
GOOG,02.01.2014 00:05:15.570,699.99342,700.00658
GOOG,02.01.2014 00:05:16.956,699.99344,700.00656
GOOG,02.01.2014 00:05:18.294,699.99344,700.00656
GOOG,02.01.2014 00:05:19.677,699.99344,700.00656
GOOG,02.01.2014 00:05:21.087,699.99344,700.00656
GOOG,02.01.2014 00:05:22.501,699.99342,700.00658
GOOG,02.01.2014 00:05:23.896,699.99341,700.00659
GOOG,02.01.2014 00:05:25.364,699.99343,700.00657
GOOG,02.01.2014 00:05:26.742,699.99343,700.00657
GOOG,02.01.2014 00:05:28.187,699.99344,700.00656
GOOG,02.01.2014 00:05:29.612,699.99346,700.00654
GOOG,02.01.2014 00:05:31.118,699.99345,700.00655
GOOG,02.01.2014 00:05:32.517,699.99344,700.00656
GOOG,02.01.2014 00:05:33.847,699.99342,700.00658
GOOG,02.01.2014 00:05:35.422,699.99345,700.00655
GOOG,02.01.2014 00:05:36.887,699.99344,700.00656
GOOG,02.01.2014 00:05:38.334,699.99346,700.00654
GOOG,02.01.2014 00:05:39.678,699.99349,700.00651
GOOG,02.01.2014 00:05:40.967,699.99346,700.00654
GOOG,02.01.2014 00:05:42.224,699.99344,700.00656
GOOG,02.01.2014 00:05:43.668,699.99345,700.00655
GOOG,02.01.2014 00:05:45.058,699.99343,700.00657
GOOG,02.01.2014 00:05:46.339,699.99344,700.00656
GOOG,02.01.2014 00:05:47.808,699.99345,700.00655
GOOG,02.01.2014 00:05:49.377,699.99344,700.00656
GOOG,02.01.2014 00:05:50.692,699.99343,700.00657
GOOG,02.01.2014 00:05:52.061,699.99345,700.00655
GOOG,02.01.2014 00:05:53.586,699.99348,700.00652
GOOG,02.01.2014 00:05:55.091,699.99348,700.00652
GOOG,02.01.2014 00:05:56.654,699.99348,700.00652
GOOG,02.01.2014 00:05:58.097,699.99348,700.00652
GOOG,02.01.2014 00:05:59.443,699.99347,700.00653
GOOG,02.01.2014 00:06:00.817,699.99347,700.00653
GOOG,02.01.2014 00:06:02.179,699.99347,700.00653
GOOG,02.01.2014 00:06:03.670,699.99349,700.00651
GOOG,02.01.2014 00:06:04.967,699.99348,700.00652
GOOG,02.01.2014 00:06:06.362,699.99348,700.00652
GOOG,02.01.2014 00:06:07.859,699.99349,700.00651
GOOG,02.01.2014 00:06:09.312,699.99346,700.00654
GOOG,02.01.2014 00:06:10.727,699.99346,700.00654
GOOG,02.01.2014 00:06:11.999,699.99345,700.00655
GOOG,02.01.2014 00:06:13.334,699.99344,700.00656
GOOG,02.01.2014 00:06:14.848,699.99341,700.00659
GOOG,02.01.2014 00:06:16.022,699.99341,700.00659
GOOG,02.01.2014 00:06:17.566,699.99340,700.00660
GOOG,02.01.2014 00:06:18.924,699.99341,700.00659
GOOG,02.01.2014 00:06:20.289,699.99339,700.00661
GOOG,02.01.2014 00:06:21.502,699.99339,700.00661
GOOG,02.01.2014 00:06:22.937,699.99340,700.00660
GOOG,02.01.2014 00:06:24.479,699.99341,700.00659
GOOG,02.01.2014 00:06:25.928,699.99341,700.00659
GOOG,02.01.2014 00:06:27.253,699.99342,700.00658
GOOG,02.01.2014 00:06:28.716,699.99342,700.00658
GOOG,02.01.2014 00:06:30.018,699.99339,700.00661
GOOG,02.01.2014 00:06:31.447,699.99342,700.00658
GOOG,02.01.2014 00:06:32.726,699.99343,700.00657
GOOG,02.01.2014 00:06:34.323,699.99343,700.00657
GOOG,02.01.2014 00:06:35.715,699.99344,700.00656
GOOG,02.01.2014 00:06:36.983,699.99346,700.00654
GOOG,02.01.2014 00:06:38.272,699.99346,700.00654
GOOG,02.01.2014 00:06:39.627,699.99346,700.00654
GOOG,02.01.2014 00:06:41.087,699.99344,700.00656
GOOG,02.01.2014 00:06:42.367,699.99346,700.00654
GOOG,02.01.2014 00:06:43.646,699.99348,700.00652
GOOG,02.01.2014 00:06:45.098,699.99349,700.00651
GOOG,02.01.2014 00:06:46.380,699.99350,700.00650
GOOG,02.01.2014 00:06:47.741,699.99349,700.00651
GOOG,02.01.2014 00:06:49.195,699.99351,700.00649
GOOG,02.01.2014 00:06:50.595,699.99352,700.00648
GOOG,02.01.2014 00:06:51.939,699.99355,700.00645
GOOG,02.01.2014 00:06:53.193,699.99357,700.00643
GOOG,02.01.2014 00:06:54.555,699.99358,700.00642
GOOG,02.01.2014 00:06:55.990,699.99357,700.00643
GOOG,02.01.2014 00:06:57.411,699.99355,700.00645
GOOG,02.01.2014 00:06:58.701,699.99356,700.00644
GOOG,02.01.2014 00:07:00.228,699.99357,700.00643
GOOG,02.01.2014 00:07:01.625,699.99357,700.00643
GOOG,02.01.2014 00:07:02.878,699.99358,700.00642
GOOG,02.01.2014 00:07:04.193,699.99356,700.00644
GOOG,02.01.2014 00:07:05.462,699.99357,700.00643
GOOG,02.01.2014 00:07:06.871,699.99359,700.00641
GOOG,02.01.2014 00:07:08.262,699.99358,700.00642
GOOG,02.01.2014 00:07:09.646,699.99358,700.00642
GOOG,02.01.2014 00:07:11.046,699.99360,700.00640
GOOG,02.01.2014 00:07:12.406,699.99360,700.00640
GOOG,02.01.2014 00:07:13.836,699.99363,700.00637
GOOG,02.01.2014 00:07:15.384,699.99362,700.00638
GOOG,02.01.2014 00:07:16.821,699.99362,700.00638
GOOG,02.01.2014 00:07:18.068,699.99362,700.00638
GOOG,02.01.2014 00:07:19.507,699.99364,700.00636
GOOG,02.01.2014 00:07:20.985,699.99367,700.00633
GOOG,02.01.2014 00:07:22.565,699.99367,700.00633
GOOG,02.01.2014 00:07:23.953,699.99367,700.00633
GOOG,02.01.2014 00:07:25.227,699.99365,700.00635
GOOG,02.01.2014 00:07:26.702,699.99362,700.00638
GOOG,02.01.2014 00:07:28.095,699.99365,700.00635
GOOG,02.01.2014 00:07:29.357,699.99363,700.00637
GOOG,02.01.2014 00:07:30.741,699.99362,700.00638
GOOG,02.01.2014 00:07:32.283,699.99360,700.00640
GOOG,02.01.2014 00:07:33.762,699.99361,700.00639
GOOG,02.01.2014 00:07:35.382,699.99363,700.00637
GOOG,02.01.2014 00:07:36.863,699.99362,700.00638
GOOG,02.01.2014 00:07:38.319,699.99365,700.00635
GOOG,02.01.2014 00:07:39.908,699.99369,700.00631
GOOG,02.01.2014 00:07:41.058,699.99371,700.00629
GOOG,02.01.2014 00:07:42.562,699.99375,700.00625
GOOG,02.01.2014 00:07:43.873,699.99375,700.00625
GOOG,02.01.2014 00:07:45.320,699.99375,700.00625
GOOG,02.01.2014 00:07:46.877,699.99376,700.00624
GOOG,02.01.2014 00:07:48.365,699.99373,700.00627
GOOG,02.01.2014 00:07:49.745,699.99375,700.00625
GOOG,02.01.2014 00:07:51.019,699.99374,700.00626
GOOG,02.01.2014 00:07:52.519,699.99374,700.00626
GOOG,02.01.2014 00:07:53.901,699.99378,700.00622
GOOG,02.01.2014 00:07:55.316,699.99378,700.00622
GOOG,02.01.2014 00:07:56.708,699.99379,700.00621
GOOG,02.01.2014 00:07:58.250,699.99379,700.00621
GOOG,02.01.2014 00:07:59.660,699.99377,700.00623
GOOG,02.01.2014 00:08:01.085,699.99375,700.00625
GOOG,02.01.2014 00:08:02.566,699.99374,700.00626
GOOG,02.01.2014 00:08:03.937,699.99374,700.00626
GOOG,02.01.2014 00:08:05.368,699.99370,700.00630
GOOG,02.01.2014 00:08:06.759,699.99370,700.00630
GOOG,02.01.2014 00:08:08.123,699.99370,700.00630
GOOG,02.01.2014 00:08:09.488,699.99372,700.00628
GOOG,02.01.2014 00:08:10.927,699.99373,700.00627
GOOG,02.01.2014 00:08:12.422,699.99371,700.00629
GOOG,02.01.2014 00:08:13.807,699.99370,700.00630
GOOG,02.01.2014 00:08:14.966,699.99370,700.00630
GOOG,02.01.2014 00:08:16.335,699.99368,700.00632
GOOG,02.01.2014 00:08:17.690,699.99367,700.00633
GOOG,02.01.2014 00:08:19.173,699.99370,700.00630
GOOG,02.01.2014 00:08:20.605,699.99368,700.00632
GOOG,02.01.2014 00:08:22.074,699.99368,700.00632
GOOG,02.01.2014 00:08:23.360,699.99369,700.00631
GOOG,02.01.2014 00:08:24.849,699.99374,700.00626
GOOG,02.01.2014 00:08:26.301,699.99373,700.00627
GOOG,02.01.2014 00:08:27.683,699.99373,700.00627
GOOG,02.01.2014 00:08:28.994,699.99372,700.00628
GOOG,02.01.2014 00:08:30.389,699.99371,700.00629
GOOG,02.01.2014 00:08:31.671,699.99372,700.00628
GOOG,02.01.2014 00:08:33.100,699.99369,700.00631
GOOG,02.01.2014 00:08:34.554,699.99366,700.00634
GOOG,02.01.2014 00:08:36.170,699.99366,700.00634
GOOG,02.01.2014 00:08:37.698,699.99366,700.00634
GOOG,02.01.2014 00:08:39.027,699.99364,700.00636
GOOG,02.01.2014 00:08:40.426,699.99365,700.00635
GOOG,02.01.2014 00:08:41.935,699.99366,700.00634
GOOG,02.01.2014 00:08:43.287,699.99364,700.00636
GOOG,02.01.2014 00:08:44.753,699.99364,700.00636
GOOG,02.01.2014 00:08:46.219,699.99361,700.00639
GOOG,02.01.2014 00:08:47.551,699.99360,700.00640
GOOG,02.01.2014 00:08:49.029,699.99355,700.00645
GOOG,02.01.2014 00:08:50.569,699.99355,700.00645
GOOG,02.01.2014 00:08:52.014,699.99355,700.00645
GOOG,02.01.2014 00:08:53.652,699.99353,700.00647
GOOG,02.01.2014 00:08:55.032,699.99353,700.00647
GOOG,02.01.2014 00:08:56.389,699.99354,700.00646
GOOG,02.01.2014 00:08:57.960,699.99354,700.00646
GOOG,02.01.2014 00:08:59.508,699.99353,700.00647
GOOG,02.01.2014 00:09:00.809,699.99355,700.00645
GOOG,02.01.2014 00:09:02.163,699.99353,700.00647
GOOG,02.01.2014 00:09:03.598,699.99356,700.00644
GOOG,02.01.2014 00:09:04.940,699.99356,700.00644
GOOG,02.01.2014 00:09:06.359,699.99358,700.00642
GOOG,02.01.2014 00:09:07.670,699.99359,700.00641
GOOG,02.01.2014 00:09:08.957,699.99360,700.00640
GOOG,02.01.2014 00:09:10.326,699.99359,700.00641
GOOG,02.01.2014 00:09:11.741,699.99360,700.00640
GOOG,02.01.2014 00:09:13.158,699.99361,700.00639
GOOG,02.01.2014 00:09:14.608,699.99362,700.00638
GOOG,02.01.2014 00:09:15.943,699.99362,700.00638
GOOG,02.01.2014 00:09:17.411,699.99361,700.00639
GOOG,02.01.2014 00:09:18.875,699.99358,700.00642
GOOG,02.01.2014 00:09:20.307,699.99357,700.00643
GOOG,02.01.2014 00:09:21.695,699.99358,700.00642
GOOG,02.01.2014 00:09:23.091,699.99358,700.00642
GOOG,02.01.2014 00:09:24.472,699.99359,700.00641
GOOG,02.01.2014 00:09:26.014,699.99361,700.00639
GOOG,02.01.2014 00:09:27.354,699.99362,700.00638
GOOG,02.01.2014 00:09:28.859,699.99360,700.00640
GOOG,02.01.2014 00:09:30.244,699.99361,700.00639
GOOG,02.01.2014 00:09:31.627,699.99358,700.00642
GOOG,02.01.2014 00:09:32.841,699.99358,700.00642
GOOG,02.01.2014 00:09:34.216,699.99359,700.00641
GOOG,02.01.2014 00:09:35.662,699.99359,700.00641
GOOG,02.01.2014 00:09:36.969,699.99357,700.00643
GOOG,02.01.2014 00:09:38.266,699.99357,700.00643
GOOG,02.01.2014 00:09:39.674,699.99356,700.00644
GOOG,02.01.2014 00:09:41.043,699.99357,700.00643
GOOG,02.01.2014 00:09:42.554,699.99358,700.00642
GOOG,02.01.2014 00:09:43.756,699.99359,700.00641
GOOG,02.01.2014 00:09:45.276,699.99358,700.00642
GOOG,02.01.2014 00:09:46.592,699.99357,700.00643
GOOG,02.01.2014 00:09:47.975,699.99357,700.00643
GOOG,02.01.2014 00:09:49.277,699.99356,700.00644
GOOG,02.01.2014 00:09:50.706,699.99358,700.00642
GOOG,02.01.2014 00:09:52.211,699.99358,700.00642
GOOG,02.01.2014 00:09:53.734,699.99359,700.00641
GOOG,02.01.2014 00:09:55.238,699.99359,700.00641
GOOG,02.01.2014 00:09:56.658,699.99357,700.00643
GOOG,02.01.2014 00:09:58.076,699.99357,700.00643
GOOG,02.01.2014 00:09:59.496,699.99356,700.00644
GOOG,02.01.2014 00:10:00.852,699.99357,700.00643
GOOG,02.01.2014 00:10:02.178,699.99358,700.00642
GOOG,02.01.2014 00:10:03.523,699.99358,700.00642
GOOG,02.01.2014 00:10:04.982,699.99357,700.00643
GOOG,02.01.2014 00:10:06.233,699.99357,700.00643
GOOG,02.01.2014 00:10:07.776,699.99357,700.00643
GOOG,02.01.2014 00:10:09.113,699.99354,700.00646
GOOG,02.01.2014 00:10:10.536,699.99354,700.00646
GOOG,02.01.2014 00:10:12.004,699.99355,700.00645
GOOG,02.01.2014 00:10:13.360,699.99355,700.00645
GOOG,02.01.2014 00:10:14.875,699.99353,700.00647
GOOG,02.01.2014 00:10:16.252,699.99354,700.00646
GOOG,02.01.2014 00:10:17.631,699.99355,700.00645
GOOG,02.01.2014 00:10:18.960,699.99354,700.00646
GOOG,02.01.2014 00:10:20.510,699.99351,700.00649
GOOG,02.01.2014 00:10:21.902,699.99353,700.00647
GOOG,02.01.2014 00:10:23.402,699.99354,700.00646
GOOG,02.01.2014 00:10:24.644,699.99352,700.00648
GOOG,02.01.2014 00:10:25.962,699.99351,700.00649
GOOG,02.01.2014 00:10:27.322,699.99353,700.00647
GOOG,02.01.2014 00:10:28.644,699.99358,700.00642
GOOG,02.01.2014 00:10:29.918,699.99357,700.00643
GOOG,02.01.2014 00:10:31.284,699.99357,700.00643
GOOG,02.01.2014 00:10:32.762,699.99355,700.00645
GOOG,02.01.2014 00:10:34.272,699.99353,700.00647
GOOG,02.01.2014 00:10:35.553,699.99355,700.00645
GOOG,02.01.2014 00:10:36.771,699.99355,700.00645
GOOG,02.01.2014 00:10:38.274,699.99355,700.00645
GOOG,02.01.2014 00:10:39.697,699.99352,700.00648
GOOG,02.01.2014 00:10:41.143,699.99352,700.00648
GOOG,02.01.2014 00:10:42.342,699.99351,700.00649
GOOG,02.01.2014 00:10:43.722,699.99350,700.00650
GOOG,02.01.2014 00:10:44.932,699.99349,700.00651
GOOG,02.01.2014 00:10:46.322,699.99352,700.00648
GOOG,02.01.2014 00:10:47.599,699.99354,700.00646
GOOG,02.01.2014 00:10:48.920,699.99355,700.00645
GOOG,02.01.2014 00:10:50.299,699.99354,700.00646
GOOG,02.01.2014 00:10:51.750,699.99355,700.00645
