Ticker,Time,Bid,Ask
GOOG,03.01.2014 00:00:47.206,699.99335,700.00665
GOOG,03.01.2014 00:00:48.477,699.99335,700.00665
GOOG,03.01.2014 00:00:49.879,699.99337,700.00663
GOOG,03.01.2014 00:00:51.231,699.99337,700.00663
GOOG,03.01.2014 00:00:52.524,699.99336,700.00664
GOOG,03.01.2014 00:00:53.880,699.99334,700.00666
GOOG,03.01.2014 00:00:55.205,699.99333,700.00667
GOOG,03.01.2014 00:00:56.568,699.99334,700.00666
GOOG,03.01.2014 00:00:57.824,699.99332,700.00668
GOOG,03.01.2014 00:00:59.272,699.99337,700.00663
GOOG,03.01.2014 00:01:00.517,699.99337,700.00663
GOOG,03.01.2014 00:01:02.059,699.99342,700.00658
GOOG,03.01.2014 00:01:03.421,699.99339,700.00661
GOOG,03.01.2014 00:01:04.979,699.99340,700.00660
GOOG,03.01.2014 00:01:06.369,699.99340,700.00660
GOOG,03.01.2014 00:01:07.784,699.99342,700.00658
GOOG,03.01.2014 00:01:09.211,699.99342,700.00658
GOOG,03.01.2014 00:01:10.716,699.99345,700.00655
GOOG,03.01.2014 00:01:12.112,699.99346,700.00654
GOOG,03.01.2014 00:01:13.477,699.99345,700.00655
GOOG,03.01.2014 00:01:14.857,699.99344,700.00656
GOOG,03.01.2014 00:01:16.289,699.99345,700.00655
GOOG,03.01.2014 00:01:17.616,699.99349,700.00651
GOOG,03.01.2014 00:01:19.013,699.99349,700.00651
GOOG,03.01.2014 00:01:20.504,699.99350,700.00650
GOOG,03.01.2014 00:01:22.058,699.99350,700.00650
GOOG,03.01.2014 00:01:23.548,699.99351,700.00649
GOOG,03.01.2014 00:01:25.002,699.99353,700.00647
GOOG,03.01.2014 00:01:26.485,699.99354,700.00646
GOOG,03.01.2014 00:01:27.848,699.99354,700.00646
GOOG,03.01.2014 00:01:29.309,699.99353,700.00647
GOOG,03.01.2014 00:01:30.647,699.99352,700.00648
GOOG,03.01.2014 00:01:31.930,699.99352,700.00648
GOOG,03.01.2014 00:01:33.472,699.99350,700.00650
GOOG,03.01.2014 00:01:34.839,699.99349,700.00651
GOOG,03.01.2014 00:01:36.270,699.99347,700.00653
GOOG,03.01.2014 00:01:37.649,699.99345,700.00655
GOOG,03.01.2014 00:01:39.077,699.99343,700.00657
GOOG,03.01.2014 00:01:40.675,699.99345,700.00655
GOOG,03.01.2014 00:01:42.134,699.99343,700.00657
GOOG,03.01.2014 00:01:43.567,699.99344,700.00656
GOOG,03.01.2014 00:01:45.086,699.99343,700.00657
GOOG,03.01.2014 00:01:46.488,699.99343,700.00657
GOOG,03.01.2014 00:01:47.985,699.99340,700.00660
GOOG,03.01.2014 00:01:49.266,699.99339,700.00661
GOOG,03.01.2014 00:01:50.654,699.99339,700.00661
GOOG,03.01.2014 00:01:51.954,699.99336,700.00664
GOOG,03.01.2014 00:01:53.352,699.99338,700.00662
GOOG,03.01.2014 00:01:54.818,699.99337,700.00663
GOOG,03.01.2014 00:01:56.282,699.99338,700.00662
GOOG,03.01.2014 00:01:57.712,699.99339,700.00661
GOOG,03.01.2014 00:01:59.041,699.99337,700.00663
GOOG,03.01.2014 00:02:00.323,699.99338,700.00662
GOOG,03.01.2014 00:02:01.801,699.99338,700.00662
GOOG,03.01.2014 00:02:03.254,699.99336,700.00664
GOOG,03.01.2014 00:02:04.659,699.99338,700.00662
GOOG,03.01.2014 00:02:06.088,699.99337,700.00663
GOOG,03.01.2014 00:02:07.393,699.99336,700.00664
GOOG,03.01.2014 00:02:08.885,699.99336,700.00664
GOOG,03.01.2014 00:02:10.311,699.99335,700.00665
GOOG,03.01.2014 00:02:11.710,699.99338,700.00662
GOOG,03.01.2014 00:02:13.136,699.99338,700.00662
GOOG,03.01.2014 00:02:14.444,699.99340,700.00660
GOOG,03.01.2014 00:02:16.073,699.99339,700.00661
GOOG,03.01.2014 00:02:17.561,699.99339,700.00661
GOOG,03.01.2014 00:02:18.781,699.99340,700.00660
GOOG,03.01.2014 00:02:20.011,699.99340,700.00660
GOOG,03.01.2014 00:02:21.268,699.99340,700.00660
GOOG,03.01.2014 00:02:22.713,699.99340,700.00660
GOOG,03.01.2014 00:02:24.144,699.99338,700.00662
GOOG,03.01.2014 00:02:25.425,699.99336,700.00664
GOOG,03.01.2014 00:02:26.841,699.99335,700.00665
GOOG,03.01.2014 00:02:28.345,699.99334,700.00666
GOOG,03.01.2014 00:02:29.753,699.99335,700.00665
GOOG,03.01.2014 00:02:31.150,699.99335,700.00665
GOOG,03.01.2014 00:02:32.586,699.99335,700.00665
GOOG,03.01.2014 00:02:34.044,699.99333,700.00667
GOOG,03.01.2014 00:02:35.608,699.99330,700.00670
GOOG,03.01.2014 00:02:36.962,699.99328,700.00672
GOOG,03.01.2014 00:02:38.464,699.99328,700.00672
GOOG,03.01.2014 00:02:39.926,699.99326,700.00674
GOOG,03.01.2014 00:02:41.127,699.99324,700.00676
GOOG,03.01.2014 00:02:42.570,699.99324,700.00676
GOOG,03.01.2014 00:02:43.987,699.99326,700.00674
GOOG,03.01.2014 00:02:45.404,699.99325,700.00675
GOOG,03.01.2014 00:02:46.964,699.99325,700.00675
GOOG,03.01.2014 00:02:48.262,699.99323,700.00677
GOOG,03.01.2014 00:02:49.634,699.99324,700.00676
GOOG,03.01.2014 00:02:51.017,699.99327,700.00673
GOOG,03.01.2014 00:02:52.408,699.99326,700.00674
GOOG,03.01.2014 00:02:53.843,699.99326,700.00674
GOOG,03.01.2014 00:02:55.107,699.99325,700.00675
GOOG,03.01.2014 00:02:56.494,699.99325,700.00675
GOOG,03.01.2014 00:02:57.980,699.99326,700.00674
GOOG,03.01.2014 00:02:59.273,699.99327,700.00673
GOOG,03.01.2014 00:03:00.696,699.99325,700.00675
GOOG,03.01.2014 00:03:01.958,699.99326,700.00674
GOOG,03.01.2014 00:03:03.318,699.99327,700.00673
GOOG,03.01.2014 00:03:04.830,699.99329,700.00671
GOOG,03.01.2014 00:03:06.042,699.99330,700.00670
GOOG,03.01.2014 00:03:07.402,699.99331,700.00669
GOOG,03.01.2014 00:03:08.713,699.99331,700.00669
GOOG,03.01.2014 00:03:10.178,699.99332,700.00668
GOOG,03.01.2014 00:03:11.491,699.99334,700.00666
GOOG,03.01.2014 00:03:12.982,699.99334,700.00666
GOOG,03.01.2014 00:03:14.353,699.99332,700.00668
GOOG,03.01.2014 00:03:15.835,699.99333,700.00667
GOOG,03.01.2014 00:03:17.231,699.99333,700.00667
GOOG,03.01.2014 00:03:18.600,699.99335,700.00665
GOOG,03.01.2014 00:03:19.998,699.99338,700.00662
GOOG,03.01.2014 00:03:21.458,699.99340,700.00660
GOOG,03.01.2014 00:03:22.872,699.99341,700.00659
GOOG,03.01.2014 00:03:24.268,699.99343,700.00657
GOOG,03.01.2014 00:03:25.663,699.99341,700.00659
GOOG,03.01.2014 00:03:27.035,699.99341,700.00659
GOOG,03.01.2014 00:03:28.243,699.99339,700.00661
GOOG,03.01.2014 00:03:29.774,699.99337,700.00663
GOOG,03.01.2014 00:03:31.018,699.99338,700.00662
GOOG,03.01.2014 00:03:32.381,699.99338,700.00662
GOOG,03.01.2014 00:03:33.880,699.99342,700.00658
GOOG,03.01.2014 00:03:35.215,699.99344,700.00656
GOOG,03.01.2014 00:03:36.546,699.99342,700.00658
GOOG,03.01.2014 00:03:38.044,699.99343,700.00657
GOOG,03.01.2014 00:03:39.558,699.99344,700.00656
GOOG,03.01.2014 00:03:40.909,699.99343,700.00657
GOOG,03.01.2014 00:03:42.214,699.99341,700.00659
GOOG,03.01.2014 00:03:43.538,699.99339,700.00661
GOOG,03.01.2014 00:03:45.081,699.99343,700.00657
GOOG,03.01.2014 00:03:46.605,699.99343,700.00657
GOOG,03.01.2014 00:03:47.976,699.99345,700.00655
GOOG,03.01.2014 00:03:49.352,699.99346,700.00654
GOOG,03.01.2014 00:03:50.654,699.99344,700.00656
GOOG,03.01.2014 00:03:52.094,699.99345,700.00655
GOOG,03.01.2014 00:03:53.523,699.99346,700.00654
GOOG,03.01.2014 00:03:55.020,699.99345,700.00655
GOOG,03.01.2014 00:03:56.416,699.99345,700.00655
GOOG,03.01.2014 00:03:57.662,699.99346,700.00654
GOOG,03.01.2014 00:03:59.193,699.99348,700.00652
GOOG,03.01.2014 00:04:00.682,699.99346,700.00654
GOOG,03.01.2014 00:04:02.021,699.99342,700.00658
GOOG,03.01.2014 00:04:03.455,699.99342,700.00658
GOOG,03.01.2014 00:04:04.962,699.99345,700.00655
GOOG,03.01.2014 00:04:06.592,699.99345,700.00655
GOOG,03.01.2014 00:04:07.877,699.99342,700.00658
GOOG,03.01.2014 00:04:09.331,699.99342,700.00658
GOOG,03.01.2014 00:04:10.853,699.99345,700.00655
GOOG,03.01.2014 00:04:12.221,699.99343,700.00657
GOOG,03.01.2014 00:04:13.607,699.99343,700.00657
GOOG,03.01.2014 00:04:15.053,699.99347,700.00653
GOOG,03.01.2014 00:04:16.332,699.99345,700.00655
GOOG,03.01.2014 00:04:17.665,699.99347,700.00653
GOOG,03.01.2014 00:04:19.068,699.99348,700.00652
GOOG,03.01.2014 00:04:20.600,699.99347,700.00653
GOOG,03.01.2014 00:04:21.971,699.99348,700.00652
GOOG,03.01.2014 00:04:23.351,699.99349,700.00651
GOOG,03.01.2014 00:04:24.888,699.99348,700.00652
GOOG,03.01.2014 00:04:26.312,699.99349,700.00651
GOOG,03.01.2014 00:04:27.659,699.99349,700.00651
GOOG,03.01.2014 00:04:29.003,699.99350,700.00650
GOOG,03.01.2014 00:04:30.560,699.99351,700.00649
GOOG,03.01.2014 00:04:32.005,699.99351,700.00649
GOOG,03.01.2014 00:04:33.395,699.99350,700.00650
GOOG,03.01.2014 00:04:34.989,699.99348,700.00652
GOOG,03.01.2014 00:04:36.309,699.99347,700.00653
GOOG,03.01.2014 00:04:37.783,699.99346,700.00654
GOOG,03.01.2014 00:04:39.194,699.99345,700.00655
GOOG,03.01.2014 00:04:40.418,699.99345,700.00655
GOOG,03.01.2014 00:04:41.825,699.99347,700.00653
GOOG,03.01.2014 00:04:43.161,699.99345,700.00655
GOOG,03.01.2014 00:04:44.509,699.99345,700.00655
GOOG,03.01.2014 00:04:45.759,699.99347,700.00653
GOOG,03.01.2014 00:04:46.929,699.99348,700.00652
GOOG,03.01.2014 00:04:48.201,699.99349,700.00651
GOOG,03.01.2014 00:04:49.718,699.99349,700.00651
GOOG,03.01.2014 00:04:50.970,699.99351,700.00649
GOOG,03.01.2014 00:04:52.456,699.99350,700.00650
GOOG,03.01.2014 00:04:53.873,699.99349,700.00651
GOOG,03.01.2014 00:04:55.203,699.99350,700.00650
GOOG,03.01.2014 00:04:56.542,699.99348,700.00652
GOOG,03.01.2014 00:04:57.973,699.99348,700.00652
GOOG,03.01.2014 00:04:59.300,699.99349,700.00651
GOOG,03.01.2014 00:05:00.730,699.99348,700.00652
GOOG,03.01.2014 00:05:02.276,699.99347,700.00653
GOOG,03.01.2014 00:05:03.762,699.99347,700.00653
GOOG,03.01.2014 00:05:05.280,699.99349,700.00651
GOOG,03.01.2014 00:05:06.620,699.99349,700.00651
GOOG,03.01.2014 00:05:07.990,699.99349,700.00651
GOOG,03.01.2014 00:05:09.315,699.99347,700.00653
GOOG,03.01.2014 00:05:10.750,699.99345,700.00655
GOOG,03.01.2014 00:05:12.326,699.99344,700.00656
GOOG,03.01.2014 00:05:13.662,699.99344,700.00656
GOOG,03.01.2014 00:05:15.257,699.99345,700.00655
GOOG,03.01.2014 00:05:16.834,699.99344,700.00656
GOOG,03.01.2014 00:05:18.258,699.99344,700.00656
GOOG,03.01.2014 00:05:19.686,699.99341,700.00659
GOOG,03.01.2014 00:05:20.980,699.99341,700.00659
GOOG,03.01.2014 00:05:22.485,699.99340,700.00660
GOOG,03.01.2014 00:05:23.820,699.99341,700.00659
GOOG,03.01.2014 00:05:25.131,699.99343,700.00657
GOOG,03.01.2014 00:05:26.302,699.99340,700.00660
GOOG,03.01.2014 00:05:27.880,699.99339,700.00661
GOOG,03.01.2014 00:05:29.209,699.99337,700.00663
GOOG,03.01.2014 00:05:30.626,699.99340,700.00660
GOOG,03.01.2014 00:05:31.981,699.99342,700.00658
GOOG,03.01.2014 00:05:33.600,699.99341,700.00659
GOOG,03.01.2014 00:05:34.853,699.99342,700.00658
GOOG,03.01.2014 00:05:36.074,699.99341,700.00659
GOOG,03.01.2014 00:05:37.308,699.99341,700.00659
GOOG,03.01.2014 00:05:38.686,699.99341,700.00659
GOOG,03.01.2014 00:05:40.049,699.99344,700.00656
GOOG,03.01.2014 00:05:41.537,699.99344,700.00656
GOOG,03.01.2014 00:05:42.840,699.99343,700.00657
GOOG,03.01.2014 00:05:44.233,699.99346,700.00654
GOOG,03.01.2014 00:05:45.551,699.99347,700.00653
GOOG,03.01.2014 00:05:47.097,699.99347,700.00653
GOOG,03.01.2014 00:05:48.548,699.99346,700.00654
GOOG,03.01.2014 00:05:49.799,699.99344,700.00656
GOOG,03.01.2014 00:05:51.191,699.99344,700.00656
GOOG,03.01.2014 00:05:52.736,699.99347,700.00653
GOOG,03.01.2014 00:05:54.120,699.99344,700.00656
GOOG,03.01.2014 00:05:55.642,699.99343,700.00657
GOOG,03.01.2014 00:05:57.134,699.99343,700.00657
GOOG,03.01.2014 00:05:58.344,699.99342,700.00658
GOOG,03.01.2014 00:05:59.712,699.99343,700.00657
GOOG,03.01.2014 00:06:01.108,699.99347,700.00653
GOOG,03.01.2014 00:06:02.542,699.99346,700.00654
GOOG,03.01.2014 00:06:04.054,699.99345,700.00655
GOOG,03.01.2014 00:06:05.281,699.99343,700.00657
GOOG,03.01.2014 00:06:06.888,699.99347,700.00653
GOOG,03.01.2014 00:06:08.298,699.99346,700.00654
GOOG,03.01.2014 00:06:09.804,699.99348,700.00652
GOOG,03.01.2014 00:06:11.271,699.99348,700.00652
GOOG,03.01.2014 00:06:12.536,699.99347,700.00653
GOOG,03.01.2014 00:06:14.093,699.99346,700.00654
GOOG,03.01.2014 00:06:15.361,699.99346,700.00654
GOOG,03.01.2014 00:06:16.544,699.99347,700.00653
GOOG,03.01.2014 00:06:17.956,699.99347,700.00653
GOOG,03.01.2014 00:06:19.170,699.99347,700.00653
GOOG,03.01.2014 00:06:20.761,699.99347,700.00653
GOOG,03.01.2014 00:06:21.938,699.99347,700.00653
GOOG,03.01.2014 00:06:23.345,699.99345,700.00655
GOOG,03.01.2014 00:06:24.813,699.99348,700.00652
GOOG,03.01.2014 00:06:26.012,699.99347,700.00653
GOOG,03.01.2014 00:06:27.386,699.99347,700.00653
GOOG,03.01.2014 00:06:28.803,699.99347,700.00653
GOOG,03.01.2014 00:06:30.181,699.99348,700.00652
GOOG,03.01.2014 00:06:31.620,699.99346,700.00654
GOOG,03.01.2014 00:06:32.987,699.99350,700.00650
GOOG,03.01.2014 00:06:34.239,699.99348,700.00652
GOOG,03.01.2014 00:06:35.786,699.99348,700.00652
GOOG,03.01.2014 00:06:37.227,699.99348,700.00652
GOOG,03.01.2014 00:06:38.691,699.99348,700.00652
GOOG,03.01.2014 00:06:40.078,699.99351,700.00649
GOOG,03.01.2014 00:06:41.475,699.99352,700.00648
GOOG,03.01.2014 00:06:43.031,699.99356,700.00644
GOOG,03.01.2014 00:06:44.437,699.99355,700.00645
GOOG,03.01.2014 00:06:45.738,699.99355,700.00645
GOOG,03.01.2014 00:06:47.100,699.99352,700.00648
GOOG,03.01.2014 00:06:48.536,699.99353,700.00647
GOOG,03.01.2014 00:06:49.889,699.99352,700.00648
GOOG,03.01.2014 00:06:51.292,699.99353,700.00647
GOOG,03.01.2014 00:06:52.826,699.99352,700.00648
GOOG,03.01.2014 00:06:54.268,699.99355,700.00645
GOOG,03.01.2014 00:06:55.531,699.99354,700.00646
GOOG,03.01.2014 00:06:56.862,699.99356,700.00644
GOOG,03.01.2014 00:06:58.332,699.99354,700.00646
GOOG,03.01.2014 00:06:59.672,699.99354,700.00646
GOOG,03.01.2014 00:07:01.161,699.99354,700.00646
GOOG,03.01.2014 00:07:02.420,699.99354,700.00646
GOOG,03.01.2014 00:07:03.706,699.99355,700.00645
GOOG,03.01.2014 00:07:05.043,699.99357,700.00643
GOOG,03.01.2014 00:07:06.295,699.99358,700.00642
GOOG,03.01.2014 00:07:07.706,699.99358,700.00642
GOOG,03.01.2014 00:07:08.994,699.99357,700.00643
GOOG,03.01.2014 00:07:10.479,699.99359,700.00641
GOOG,03.01.2014 00:07:11.910,699.99356,700.00644
GOOG,03.01.2014 00:07:13.332,699.99356,700.00644
GOOG,03.01.2014 00:07:14.787,699.99356,700.00644
GOOG,03.01.2014 00:07:15.964,699.99357,700.00643
GOOG,03.01.2014 00:07:17.473,699.99354,700.00646
GOOG,03.01.2014 00:07:19.111,699.99355,700.00645
GOOG,03.01.2014 00:07:20.484,699.99356,700.00644
GOOG,03.01.2014 00:07:21.837,699.99352,700.00648
GOOG,03.01.2014 00:07:23.118,699.99351,700.00649
GOOG,03.01.2014 00:07:24.459,699.99348,700.00652
GOOG,03.01.2014 00:07:26.050,699.99348,700.00652
GOOG,03.01.2014 00:07:27.554,699.99346,700.00654
GOOG,03.01.2014 00:07:28.925,699.99346,700.00654
GOOG,03.01.2014 00:07:30.441,699.99346,700.00654
GOOG,03.01.2014 00:07:31.806,699.99346,700.00654
GOOG,03.01.2014 00:07:33.101,699.99345,700.00655
GOOG,03.01.2014 00:07:34.584,699.99342,700.00658
GOOG,03.01.2014 00:07:36.090,699.99338,700.00662
GOOG,03.01.2014 00:07:37.437,699.99339,700.00661
GOOG,03.01.2014 00:07:38.866,699.99336,700.00664
GOOG,03.01.2014 00:07:40.339,699.99335,700.00665
GOOG,03.01.2014 00:07:41.670,699.99335,700.00665
GOOG,03.01.2014 00:07:43.141,699.99338,700.00662
GOOG,03.01.2014 00:07:44.561,699.99339,700.00661
GOOG,03.01.2014 00:07:46.000,699.99342,700.00658
GOOG,03.01.2014 00:07:47.317,699.99344,700.00656
GOOG,03.01.2014 00:07:48.567,699.99344,700.00656
GOOG,03.01.2014 00:07:50.168,699.99346,700.00654
GOOG,03.01.2014 00:07:51.393,699.99344,700.00656
GOOG,03.01.2014 00:07:52.701,699.99341,700.00659
GOOG,03.01.2014 00:07:54.135,699.99344,700.00656
GOOG,03.01.2014 00:07:55.581,699.99342,700.00658
GOOG,03.01.2014 00:07:56.917,699.99343,700.00657
GOOG,03.01.2014 00:07:58.249,699.99340,700.00660
GOOG,03.01.2014 00:07:59.749,699.99339,700.00661
GOOG,03.01.2014 00:08:01.180,699.99341,700.00659
GOOG,03.01.2014 00:08:02.565,699.99341,700.00659
GOOG,03.01.2014 00:08:04.274,699.99342,700.00658
GOOG,03.01.2014 00:08:05.550,699.99342,700.00658
GOOG,03.01.2014 00:08:06.975,699.99342,700.00658
GOOG,03.01.2014 00:08:08.229,699.99343,700.00657
GOOG,03.01.2014 00:08:09.758,699.99345,700.00655
GOOG,03.01.2014 00:08:11.089,699.99344,700.00656
GOOG,03.01.2014 00:08:12.651,699.99345,700.00655
GOOG,03.01.2014 00:08:14.106,699.99347,700.00653
GOOG,03.01.2014 00:08:15.603,699.99346,700.00654
GOOG,03.01.2014 00:08:16.827,699.99346,700.00654
GOOG,03.01.2014 00:08:18.282,699.99349,700.00651
GOOG,03.01.2014 00:08:19.756,699.99347,700.00653
GOOG,03.01.2014 00:08:21.134,699.99347,700.00653
GOOG,03.01.2014 00:08:22.471,699.99350,700.00650
GOOG,03.01.2014 00:08:23.839,699.99349,700.00651
GOOG,03.01.2014 00:08:25.193,699.99350,700.00650
GOOG,03.01.2014 00:08:26.550,699.99349,700.00651
GOOG,03.01.2014 00:08:27.975,699.99351,700.00649
GOOG,03.01.2014 00:08:29.365,699.99351,700.00649
GOOG,03.01.2014 00:08:30.755,699.99351,700.00649
GOOG,03.01.2014 00:08:32.265,699.99356,700.00644
GOOG,03.01.2014 00:08:33.538,699.99360,700.00640
GOOG,03.01.2014 00:08:34.871,699.99362,700.00638
GOOG,03.01.2014 00:08:36.318,699.99363,700.00637
GOOG,03.01.2014 00:08:37.817,699.99362,700.00638
GOOG,03.01.2014 00:08:39.014,699.99363,700.00637
GOOG,03.01.2014 00:08:40.391,699.99362,700.00638
GOOG,03.01.2014 00:08:41.821,699.99363,700.00637
GOOG,03.01.2014 00:08:43.264,699.99366,700.00634
GOOG,03.01.2014 00:08:44.547,699.99367,700.00633
GOOG,03.01.2014 00:08:45.980,699.99369,700.00631
GOOG,03.01.2014 00:08:47.231,699.99369,700.00631
GOOG,03.01.2014 00:08:48.678,699.99368,700.00632
GOOG,03.01.2014 00:08:50.110,699.99368,700.00632
GOOG,03.01.2014 00:08:51.546,699.99369,700.00631
GOOG,03.01.2014 00:08:52.773,699.99371,700.00629
GOOG,03.01.2014 00:08:54.134,699.99373,700.00627
GOOG,03.01.2014 00:08:55.580,699.99377,700.00623
GOOG,03.01.2014 00:08:57.048,699.99377,700.00623
GOOG,03.01.2014 00:08:58.504,699.99378,700.00622
GOOG,03.01.2014 00:08:59.944,699.99377,700.00623
GOOG,03.01.2014 00:09:01.241,699.99379,700.00621
GOOG,03.01.2014 00:09:02.577,699.99379,700.00621
GOOG,03.01.2014 00:09:03.886,699.99380,700.00620
GOOG,03.01.2014 00:09:05.101,699.99383,700.00617
GOOG,03.01.2014 00:09:06.443,699.99381,700.00619
GOOG,03.01.2014 00:09:07.869,699.99382,700.00618
GOOG,03.01.2014 00:09:08.965,699.99382,700.00618
GOOG,03.01.2014 00:09:10.271,699.99380,700.00620
GOOG,03.01.2014 00:09:11.728,699.99380,700.00620
GOOG,03.01.2014 00:09:13.103,699.99378,700.00622
GOOG,03.01.2014 00:09:14.509,699.99382,700.00618
GOOG,03.01.2014 00:09:15.836,699.99381,700.00619
GOOG,03.01.2014 00:09:17.295,699.99381,700.00619
GOOG,03.01.2014 00:09:18.458,699.99381,700.00619
GOOG,03.01.2014 00:09:20.026,699.99380,700.00620
GOOG,03.01.2014 00:09:21.375,699.99377,700.00623
GOOG,03.01.2014 00:09:22.934,699.99379,700.00621
GOOG,03.01.2014 00:09:24.364,699.99379,700.00621
GOOG,03.01.2014 00:09:25.705,699.99375,700.00625
GOOG,03.01.2014 00:09:26.977,699.99374,700.00626
GOOG,03.01.2014 00:09:28.322,699.99374,700.00626
GOOG,03.01.2014 00:09:29.631,699.99376,700.00624
GOOG,03.01.2014 00:09:31.073,699.99377,700.00623
GOOG,03.01.2014 00:09:32.386,699.99375,700.00625
GOOG,03.01.2014 00:09:33.850,699.99379,700.00621
GOOG,03.01.2014 00:09:35.306,699.99376,700.00624
GOOG,03.01.2014 00:09:36.726,699.99379,700.00621
GOOG,03.01.2014 00:09:38.082,699.99382,700.00618
GOOG,03.01.2014 00:09:39.707,699.99381,700.00619
GOOG,03.01.2014 00:09:40.966,699.99381,700.00619
GOOG,03.01.2014 00:09:42.481,699.99380,700.00620
GOOG,03.01.2014 00:09:43.889,699.99380,700.00620
GOOG,03.01.2014 00:09:45.329,699.99380,700.00620
GOOG,03.01.2014 00:09:46.850,699.99381,700.00619
GOOG,03.01.2014 00:09:48.141,699.99379,700.00621
GOOG,03.01.2014 00:09:49.444,699.99378,700.00622
GOOG,03.01.2014 00:09:50.834,699.99377,700.00623
GOOG,03.01.2014 00:09:52.082,699.99378,700.00622
GOOG,03.01.2014 00:09:53.604,699.99381,700.00619
GOOG,03.01.2014 00:09:55.073,699.99381,700.00619
GOOG,03.01.2014 00:09:56.350,699.99380,700.00620
GOOG,03.01.2014 00:09:57.759,699.99378,700.00622
GOOG,03.01.2014 00:09:59.214,699.99380,700.00620
GOOG,03.01.2014 00:10:00.463,699.99380,700.00620
GOOG,03.01.2014 00:10:01.932,699.99382,700.00618
GOOG,03.01.2014 00:10:03.457,699.99381,700.00619
GOOG,03.01.2014 00:10:05.103,699.99380,700.00620
GOOG,03.01.2014 00:10:06.501,699.99377,700.00623
GOOG,03.01.2014 00:10:07.952,699.99376,700.00624
GOOG,03.01.2014 00:10:09.288,699.99376,700.00624
GOOG,03.01.2014 00:10:10.648,699.99374,700.00626
GOOG,03.01.2014 00:10:11.901,699.99374,700.00626
GOOG,03.01.2014 00:10:13.279,699.99371,700.00629
GOOG,03.01.2014 00:10:14.712,699.99371,700.00629
GOOG,03.01.2014 00:10:16.067,699.99372,700.00628
GOOG,03.01.2014 00:10:17.399,699.99372,700.00628
GOOG,03.01.2014 00:10:18.696,699.99374,700.00626
GOOG,03.01.2014 00:10:19.972,699.99372,700.00628
GOOG,03.01.2014 00:10:21.377,699.99375,700.00625
GOOG,03.01.2014 00:10:22.785,699.99377,700.00623
GOOG,03.01.2014 00:10:24.409,699.99377,700.00623
GOOG,03.01.2014 00:10:25.918,699.99381,700.00619
GOOG,03.01.2014 00:10:27.265,699.99384,700.00616
GOOG,03.01.2014 00:10:28.674,699.99386,700.00614
GOOG,03.01.2014 00:10:30.085,699.99387,700.00613
GOOG,03.01.2014 00:10:31.635,699.99389,700.00611
GOOG,03.01.2014 00:10:32.916,699.99388,700.00612
GOOG,03.01.2014 00:10:34.457,699.99387,700.00613
GOOG,03.01.2014 00:10:35.815,699.99384,700.00616
GOOG,03.01.2014 00:10:37.235,699.99385,700.00615
GOOG,03.01.2014 00:10:38.815,699.99384,700.00616
GOOG,03.01.2014 00:10:40.284,699.99383,700.00617
GOOG,03.01.2014 00:10:41.768,699.99380,700.00620
GOOG,03.01.2014 00:10:43.061,699.99382,700.00618
GOOG,03.01.2014 00:10:44.522,699.99382,700.00618
GOOG,03.01.2014 00:10:45.884,699.99382,700.00618
GOOG,03.01.2014 00:10:47.337,699.99381,700.00619
GOOG,03.01.2014 00:10:48.718,699.99381,700.00619
GOOG,03.01.2014 00:10:50.022,699.99381,700.00619
